id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
123,-0.90323657,-1.6706607,0.16657257,-2.0301073,-0.33591145,-0.20312965,0.23595417,-1.151737,-1.0423573,0.5360148,0.42951176,0.33251083,1.3407571,-0.7884294,-0.95202667,1.6492141,0.6467189,-1.1481941,-0.83670515,-0.17547269,-0.8821606,-0.072152704,1.7111022,0.668997,2.102812,2.2821083,0.17345995,0.29901272,-0.85409486,-1.0649114,-0.2515522,-1.0369183,2.858813,-0.68322444,-0.061480008,-0.2095713,1.5881053,-0.8375902,-0.13265862,-0.17377
124,0.008402348,0.6950973,-0.8875226,1.8054488,2.040471,1.3337264,-0.64541733,2.23734,0.40125775,1.8471327,-0.5945189,0.46708277,-0.43963343,-1.8270909,-1.6629144,-0.0757062,0.28515032,0.31111932,-0.83885926,0.4381057,1.1140665,0.1662204,-1.0430365,-0.8453128,-0.89843553,-0.027883979,-0.3557095,0.38144937,1.7170498,-0.7196593,-0.399639,-0.070529506,-0.0015249425,-0.96073514,-0.12774444,1.0666689,-0.33139625,-0.56176233,-0.6989062,0.98856366
125,-0.009533405,1.3474219,0.6243366,1.0907586,0.91737455,2.2598405,0.26321483,1.9058619,0.768255,-0.06646323,-1.5282148,1.1004832,-0.42400172,0.853493,-2.783537,0.8785309,0.41538993,-0.46261814,-0.73262835,-0.3472007,0.8094838,0.30370685,-1.79484,1.9253764,0.17871314,-0.1588634,1.2356646,-1.5945445,-0.47798383,0.24833708,-0.24481294,-0.5293078,0.4947069,-0.040818036,-0.14628212,-0.5611901,-0.25428525,-0.18828234,0.49525118,1.7703723
126,3.1253986,0.5509523,-0.002421379,0.102020025,0.076988816,0.46998912,1.9427254,-0.024211764,1.7683396,1.6306905,0.0051655844,-1.6230779,0.661396,-2.2021956,0.79887325,2.1438637,-0.022764176,-0.097585216,-1.4775995,0.5766852,0.2185928,-1.1729878,0.08747166,0.7666,-0.87224793,1.2822955,0.017964507,-0.1551337,0.81249297,-1.3724762,0.22924006,-0.5983155,-0.049658347,-0.702985,0.07207166,0.35470822,1.0593722,0.4481386,-2.1200554,-1.852182
127,1.8205216,1.0917696,1.2933913,0.60940874,0.37666,2.192445,2.2690454,2.1549778,4.069496,0.8990887,1.0633571,-0.022819487,-0.45341292,-0.71281844,-1.8307987,-0.64464307,-1.5381275,-1.1380736,0.72724634,-0.06436426,0.10045894,-0.89415246,-0.30985183,3.0719461,-0.97796583,-0.45951933,-0.4621985,1.8113675,-0.14479099,-0.006658975,0.118675,0.86617255,0.08140234,1.1692456,-0.44754463,0.11254239,-2.377479,-0.13273416,-2.0166698,-0.24268776
128,1.3132077,0.6690891,1.5433156,0.06387317,2.1197317,2.370202,-0.104970336,0.53613776,1.6827984,2.111294,-0.7731908,1.0237938,0.6130201,-0.44295415,-1.5325067,1.5302064,-0.6269016,-2.610069,-0.74748445,-0.07888413,0.73216456,-0.60477364,0.08020402,-0.32804677,-0.4258208,0.069431536,-1.2449241,-0.75093013,-0.06646057,0.44119215,0.93726826,-0.8703077,0.90579677,-0.7929075,1.3842152,0.26496443,1.2833205,-0.3889561,-3.478264,1.0066305
129,1.8317113,0.5732496,1.8497503,0.6245229,0.24154776,1.4478985,1.5322843,2.2347183,0.5031848,1.250143,1.0199025,-1.2241589,-1.1922256,0.13325769,-0.61584246,-1.7166528,0.7890948,-0.7902651,0.72868377,-1.322243,-0.32831147,-0.3696724,0.32134327,2.735753,0.8559284,0.0530642,-0.49005118,0.953353,1.4490334,1.1917328,-0.35335365,0.5748564,-0.39123175,0.5000367,-1.7739766,-0.91996473,-0.4869312,1.2235216,-0.21015716,-1.1269639
130,-0.7284186,-1.4257717,0.14235401,-2.9772549,-2.0940778,-1.9654865,0.9757091,-2.9687476,-2.2396924,-0.6605983,-0.95745456,-1.0146075,1.1360313,-1.0955669,-0.9064484,0.16375627,-1.4435416,-0.20771874,-0.47336525,0.3148926,-0.02582288,0.91048473,0.11144019,-0.22095226,0.35177708,-0.2602118,-0.38907862,-1.3223716,-0.50392604,0.37788293,-1.4912626,0.13034634,-0.22700208,0.8296374,-1.9020386,0.5248567,-0.16779464,0.24498673,-0.05687447,-0.15136683
131,1.1922293,2.9027936,0.32656008,0.41550618,0.07879734,0.184645,0.58953816,1.2076621,1.593456,0.067362845,0.85179514,0.46240374,1.0204232,1.1211435,-1.1258233,1.0832659,0.72005117,-0.4535034,-0.79593545,0.70775896,0.21431784,-0.2812574,-0.62179345,-1.4634365,0.6635834,0.23068468,2.0289378,0.14116389,0.77527356,0.12172459,-0.95274234,0.3730403,-2.228062,-0.88050634,0.684788,-0.27235514,-0.7553338,0.14188164,2.575758,0.6509425
132,0.4472136,0.5161519,-0.4345566,2.0331569,-0.084180355,1.4576695,1.6075695,0.8161704,0.19787657,1.6522795,-0.2043665,-0.34270662,-1.4076297,0.767864,0.00696136,0.14814745,-0.84050643,-0.19932374,1.9786777,-0.57364315,-1.8271513,0.87311774,-1.3017287,0.17474514,-0.3546779,-0.6010657,0.45540524,0.069157846,1.2441176,-0.9647394,0.56509894,0.6638369,-0.9621156,-0.7915532,0.16838476,-0.4742036,0.54108524,-0.84364706,-0.88680863,0.47382957
133,-3.2101145,-0.03110683,0.6270826,-0.32082587,-0.18092805,-2.0359187,0.96359456,-2.1473894,-0.42394298,-0.40033275,-0.5028937,0.2567664,0.22888422,1.2028329,0.8280502,0.3687031,-2.7351575,0.64178133,-0.2728061,1.5010655,0.2911644,1.3393648,1.8586805,0.28068498,1.324946,-0.013547223,0.32369092,-0.7394098,0.12275254,-0.76897746,0.68347526,-1.2656934,-1.2598715,-0.049338236,1.2315191,-0.45598543,2.5931675,-2.37211,0.5247094,0.5754518
134,0.44796228,-0.8280971,-1.4562185,-0.49185473,0.39315498,0.33041322,-0.5882302,-0.92704767,-1.9689231,-1.7965072,-1.3180822,0.3386274,-0.35843128,1.1185611,-0.690409,-0.09168958,-1.0583625,-0.03637078,-1.0820447,-1.0910748,-1.5946232,1.2543224,-0.1571063,-0.2130499,-0.09326768,1.6075962,-0.6819558,-0.024795132,0.49458048,-0.3993772,0.32697713,0.5155532,-1.8582999,-0.3944284,-1.803025,0.13326916,-1.585264,-0.371898,0.65195704,-1.4274176
135,-1.9770321,-1.5928822,0.048069835,0.007549405,-1.8348198,-1.422684,-0.74411094,0.5731089,-1.1385531,-1.1358901,-1.0294647,-1.2904397,2.0634718,0.83886427,0.08339498,-1.2675728,1.2424886,-1.2685565,-0.049267225,1.209732,-1.5296909,-1.0374432,-0.5615726,0.09805182,-0.17197625,0.6176301,-1.5921649,-0.18964615,-0.94624,1.508748,-0.23233213,-0.1955269,0.0735429,0.43517235,1.0126072,0.091252916,0.67803586,0.26826733,-0.36021015,-0.5348018
136,-0.30842793,1.4074315,0.19542342,0.037412524,2.1154327,0.34856874,-0.34391665,1.9097219,1.8494699,0.12225437,0.8748562,0.9372911,0.12848955,-1.4325548,0.34118518,0.4510165,0.6012185,0.19435796,-0.17651883,1.5292022,2.2326033,-1.2674595,-1.2580792,-1.6228595,0.43859872,0.07911378,-0.7348473,0.9566751,-1.2648703,-1.0869628,0.96807194,0.33200678,1.9816524,-1.2976899,0.6927851,-1.2323169,0.8506177,1.9956694,0.53374314,-0.852158
137,2.1663022,2.1834779,0.4403022,0.5017341,1.2169458,0.4976511,1.0561653,1.0881245,1.8109729,1.9818249,0.86306673,1.4269335,-0.38377646,0.53323984,0.6291133,-1.3597842,0.111659706,0.61237943,-0.12206959,1.8799031,0.31353584,-1.0927483,0.08828891,0.33781162,2.2981873,-0.49570745,1.367738,-0.101388976,0.089987345,1.2629523,-1.5267987,1.1140531,-2.381269,-0.36183286,0.60689694,0.71228385,1.3158652,-1.7393227,0.864544,-0.7204724
138,-0.9645504,-1.3671577,-1.3636372,-0.18281353,-1.4562235,-1.5407305,-2.165794,0.5168468,-0.4928382,-1.4581594,-0.13117151,0.09709903,-0.41753337,0.17005625,0.2782036,-0.5009324,0.4351358,0.057877395,-0.3312768,-1.0384037,-0.85354316,-0.63813245,-1.0253104,-1.0038772,-0.1036994,-0.7033145,-1.3666434,1.538001,-1.1973162,0.88212615,-1.739503,0.064892024,0.48974234,1.5728924,0.23013565,0.50373757,1.5864549,0.8603512,0.736084,0.027291961
139,-0.04493797,-1.7330256,-0.35585177,-1.2577275,-1.4492711,-0.8946843,0.053975224,-2.0008616,-1.211255,-1.6004395,0.17013717,0.23767944,-0.4230975,0.019023972,-0.01044799,-0.16224907,-0.2391033,-0.5479719,-1.2313857,0.20159106,1.4727104,0.40170026,-0.19548778,-0.05970221,-1.8143129,-1.1143516,-1.5737537,-0.6958908,-1.085795,0.35111043,-0.1918667,-0.34262377,0.37057912,1.1035608,-1.3291471,0.29204968,0.76854676,0.444413,-0.5644814,0.32363945
140,-2.5717359,-2.305481,-1.7724869,-0.96272296,-0.9211292,-1.8666644,-0.93579805,-0.6610072,-1.0009698,-1.5665171,-0.37548918,-1.6228745,0.26584905,0.42162332,0.43774712,0.6505901,0.229515,-0.49457994,0.35948136,-1.0946748,0.70918006,0.3578411,0.50470257,1.2002579,3.1369443,1.6925308,-2.266487,-0.49273917,-0.11879363,0.14652704,0.67174995,-0.32904008,0.81894386,-0.33133885,-0.6805604,-1.6779697,0.29549482,0.20427077,0.44507283,2.2000825
141,-2.1306276,-0.2380113,-2.948623,-0.22091055,-0.42754114,-1.2215331,-1.8899226,-0.69345415,-0.4992029,0.6947926,-1.1795982,-0.7298496,-0.08085519,2.7435935,0.02441632,-0.98266464,0.88927287,-0.6677669,0.577055,0.5528833,-0.64057803,0.8802175,0.58416945,-0.6905885,0.0080966335,0.2566745,0.4704339,-0.0589759,0.40779072,-1.8202477,-0.6720969,0.3540336,0.97614163,0.03379226,0.056503884,-0.8299469,0.15282103,-0.65324396,1.217693,-0.009890793
142,-2.3192358,-2.5008402,1.1931849,-1.9350711,0.3742311,-1.3865085,-1.3588697,0.0238477,-1.1443435,-2.258143,-1.3609383,-1.6160953,-2.3129578,1.130938,0.5594373,-1.4924006,-0.663801,-0.9733713,-1.0038527,-1.2560167,1.4670779,0.36610898,1.3744252,2.9288807,-0.09398409,-0.022945477,-0.5084342,0.106086664,-0.89851165,0.2611826,0.023347773,-0.5198299,2.0562978,-0.23088735,-2.2587466,-1.2430464,-1.6868119,-0.9953466,-0.56408066,-2.0843377
143,1.3130435,-0.29233003,0.9516413,0.09530038,0.6302128,1.642998,0.81611466,0.9315458,0.555305,0.16020006,-0.0068258634,-1.2165227,0.85146797,0.3370325,0.31613088,2.55957,1.0366555,-1.3248976,0.32866308,1.3218107,0.16163369,-0.752427,-0.008148596,-0.603967,1.0845271,-0.8822912,-0.6934672,-0.3752972,0.6106991,-0.84975994,-0.121004015,0.34298512,-0.9653315,-0.46048996,-0.88339835,-1.0326568,-0.4953673,0.43832895,-0.23468924,-0.48237678
144,1.3793702,3.2053587,1.560945,1.3787806,0.345603,0.48959088,0.21995455,1.6513889,0.0932672,0.9056651,-0.7032717,-0.76941884,1.7567492,-0.43712145,-0.043582615,-0.16230404,-0.2976164,-1.8472455,1.319932,0.74584216,2.2648041,0.030853264,-0.15455699,-1.4655365,0.17911083,-1.1810607,0.9083267,0.18310025,-0.2602025,0.7919275,0.17483412,-0.41138446,1.8138958,-1.3227173,0.54338014,0.14749283,-0.83078194,0.18245924,1.039417,0.7551663
145,-0.72071517,-1.5075737,0.7309476,-1.1943626,-0.9732914,-1.1192845,-1.2059273,-1.0761844,-1.2044036,-0.36712587,-0.64082634,-0.27739012,-0.3176813,0.31332356,0.6736467,-0.26368228,0.33430743,-1.2774702,0.46853986,1.3070445,0.9457255,-2.0119193,-0.5397882,0.07747987,-1.0809557,-0.4756189,-0.25209954,0.5196839,-1.5533442,1.4923977,1.37266,0.44454658,-0.6693276,1.0964056,0.11756398,0.17776494,1.2327752,0.42949748,0.034219194,0.124795906
146,-2.177343,-1.787988,0.027139187,-0.47326064,-1.6865911,-0.042144597,1.792207,-0.69114256,-2.0416415,-0.490866,-1.9103014,-1.6706272,0.46373925,-1.3997179,0.009556559,0.2889219,-0.6454503,-0.37417126,0.5225711,0.42631122,0.37284094,0.15692069,-1.4745655,0.16140121,1.3994683,-1.9656205,1.5422131,1.1621346,0.35280538,-1.013012,-0.8218408,0.07218038,-0.41614282,-0.03750469,-0.76384383,-1.3690926,0.1261639,-0.8830596,0.50741416,0.383024
147,-0.5923611,-1.5278955,-1.391135,-1.1185579,-0.24035853,0.15694165,-0.4517097,-2.2087498,-2.8029995,-1.0178579,-0.35220835,0.3169372,0.1376672,2.038371,-0.050809987,-0.004476361,-0.88156027,-0.35342816,0.9885039,0.5996046,0.12747724,1.3222731,0.9757689,0.09519337,0.47981256,-1.3803166,1.4212378,0.6838184,-0.39473423,1.3392857,0.1983697,0.5185093,-0.5483831,1.0115668,-1.2081374,-0.66534126,-1.779716,0.3145765,0.7654061,1.3986601
148,-0.9195847,-2.1002653,-1.6448563,0.16220534,-1.9367254,-2.4963388,-1.2160411,-0.30826545,-2.3394384,-1.7185373,0.14406922,-1.7837257,-0.84405553,0.9481202,-0.6680441,1.6773347,-0.11084649,0.46748933,-0.03956119,-0.81733817,-0.5426945,-0.9067497,-1.6508479,-0.2485016,-1.1112552,-0.3072257,0.33951607,-0.32895273,-2.0006185,-1.3761543,-1.6390482,-0.5287116,1.4331148,-0.8365139,-2.1768787,0.088019826,0.3024547,0.80689275,1.1704866,1.431841
149,0.17410553,-1.5661845,-0.80602145,-0.9742478,-1.4165121,-1.9016205,-0.4366809,-0.26261383,-1.4853914,-0.70459014,0.39771214,-0.12364148,1.3919884,-0.27869552,0.48021573,-1.023577,-1.1115309,-0.32823798,-0.5041257,-0.036649134,0.051424295,-1.1213362,0.6380879,0.9674989,-0.6541547,1.4718976,0.015319358,-0.3098958,-1.3268085,-0.097997576,1.0975221,0.07450481,-1.5615631,-0.56007606,-0.022103084,-0.11093468,0.27554992,0.042831533,-0.034373574,0.04411415
150,-0.029844046,2.5855377,2.9896197,1.4823395,0.3032958,1.3385006,1.0511853,0.3259008,1.3850253,3.1019144,-1.2110687,0.80249083,0.18105209,-0.54841304,0.39719298,-1.609404,-0.9313652,-0.42751566,-0.44652334,-0.5509526,0.5222306,-0.8642909,-0.038877342,1.31216,-0.60772187,-0.014863792,-1.335808,-1.0769516,1.4379942,0.27286425,0.050157774,0.025061658,0.220296,0.919742,-0.07712454,0.12813964,-1.9243935,0.33624932,-1.1013441,-0.05720905
151,2.6112878,1.088911,1.9835956,-0.059307575,1.0363629,0.08098608,1.4198979,-0.05326736,1.127795,1.1357996,-1.6406461,-1.5004737,0.91480726,-1.1287405,-0.28433734,-0.7870254,-0.34206626,1.6608948,0.85481805,0.68866825,0.2450801,0.6042163,-0.6144348,-0.62592566,-0.59832346,1.5279933,0.58697873,-0.865569,-1.1523781,0.1207433,0.5206993,0.5100089,0.5280564,-0.7504378,-0.24991609,1.8208821,-1.8928351,1.8925792,-1.5452825,-0.69538844
152,0.44830036,-0.38908362,2.4003224,0.6349971,1.7186474,1.5754058,0.06678355,1.1559983,-0.48935723,0.46195334,1.0877049,-1.0856605,-0.035137583,0.0859785,0.14854558,-0.021532174,0.8972557,0.88259006,-0.8818338,-1.1605272,-0.09207339,-0.22294112,1.3669776,0.68955564,-0.16446243,0.2707065,-0.3490653,-0.51944864,0.13694969,-0.97554076,0.17422636,1.7957056,-0.1863963,-0.2519749,-2.3377492,-0.07931705,0.7994032,-1.2821709,0.30997804,0.7284231
153,-0.4111461,-3.0473874,-1.3386787,-2.0964022,-1.8664725,-0.8484077,-1.8696274,0.20879161,0.5811752,-1.6515481,-0.96324193,-1.0823594,-1.4896365,1.8706621,-0.26203996,1.919569,-1.7512693,-0.8353287,1.4994284,1.2630936,1.7042224,-1.9023329,-0.7283322,-0.27794895,0.91101956,-0.6048929,-0.3529159,0.073232375,-0.054908387,0.97281724,0.41711953,-0.25250623,-1.8791974,0.86962724,0.11241896,-0.72814506,-1.3482848,0.05934133,-0.49698848,-0.7807086
154,-0.76567364,0.0007531643,-0.26005125,-1.8305945,-2.26681,-0.378442,0.93540287,-0.6454326,-0.7717518,-3.4341233,-0.81041586,0.87317497,-0.5338503,-0.5122014,0.086518966,1.2986604,-0.59809136,-1.4723355,-0.34406462,-0.77897084,0.3644903,-0.1774453,-0.06542612,0.15838537,1.0013974,0.8370618,0.5719223,0.12459484,-0.1751312,0.547696,-0.19593233,-0.8794245,-0.84893113,0.447575,1.9943495,0.8889136,-0.1610293,-0.53283167,0.54633963,-0.23004228
155,0.6196635,-0.401447,0.811841,-2.0849276,-1.9964687,-1.657737,-2.1089697,-1.3390691,-2.550867,-1.5182155,-1.0315509,-0.82330245,2.181039,-1.3815875,0.580635,-0.45042917,-0.8092132,-0.85482544,-1.2873092,0.3104832,1.6604152,-0.3961492,0.41797504,2.2917233,-0.6098115,-0.14374445,0.3319136,0.11329192,1.7453972,0.39637172,0.31082493,-0.73147625,0.441731,0.62833655,-0.30781642,0.2295842,-1.9530823,0.19775128,-0.6524455,0.944704
156,-2.7248483,-1.4029607,-0.59420407,-1.2157677,-1.0820062,-0.97432315,-0.79132384,-1.9758563,-1.5288849,-1.1872374,0.7329358,-0.54845226,-1.3763349,1.3680133,0.16856906,2.4394917,-1.690183,-0.11425666,-0.11569221,-0.8609022,0.12043436,0.18713139,-0.8257991,0.85734993,0.43756407,0.2000488,0.6562911,0.14241464,-1.5375414,0.79679996,-0.7067257,-0.3549274,-0.31237578,-1.0014454,0.62779886,-0.7738665,1.4612331,-0.20659967,-0.02745002,-2.0330915
157,-1.0354594,0.9500855,-1.747652,0.44010055,-0.53150785,-1.518944,-1.5290773,-0.16925454,1.9973941,-0.948299,0.46158022,1.5562845,-0.5158741,-2.3936536,-1.6009421,-0.067661695,0.88194275,0.57552624,-0.86880875,-0.4799121,0.65687764,0.7400431,-0.43441892,0.7314965,-0.4797576,-0.88812554,-0.12057718,-0.8546617,1.6475137,-0.4913581,-0.7630351,-0.08247124,-0.56083894,-1.5615098,2.474127,-0.27738348,-0.6242738,-0.90960425,-0.0045568426,-0.86324257
158,1.476879,2.5130067,1.0276217,1.1155245,1.4348546,1.4207871,0.64285624,1.188524,0.53350455,0.6642574,-1.6947086,1.3560623,0.75850195,0.29220164,-0.69781655,0.8159784,-0.06754418,0.7245859,0.876366,-0.37639934,0.78327096,-2.5496967,-2.1555953,0.14848405,-1.2435808,-0.30339777,1.258454,-0.8134012,0.97402436,-0.58409166,1.7608626,0.16278282,-0.51477087,-0.43646577,-0.42845273,1.1527591,-0.65750057,-0.5723089,-0.56699103,-0.62808836
159,-0.7609321,0.9078398,-0.5260211,-3.3896515,-0.11438006,-1.0587467,-0.79283726,-1.0257779,-0.0018522143,-3.3318748,-1.4015801,0.7188995,0.13862638,-0.5321178,-0.9130679,-0.68644494,-0.66432935,0.49629188,0.42664093,-1.6164397,0.61539394,-1.4511436,-0.4024872,0.2059432,2.1118133,0.69977206,-0.07441029,0.22750872,0.14038272,-0.9255914,0.61102325,0.69411147,0.7016484,1.3345613,-0.77752143,0.35106698,0.062080305,0.37980595,0.6940324,-0.7703046
160,-0.83127725,0.7864851,-1.0866895,-0.8097557,-0.22860163,-1.3339368,-2.6210446,-1.1955985,-0.47487843,-1.0075743,-1.3340472,1.0519813,2.1760957,1.1221671,-0.1349521,0.53496224,1.0165586,-0.33056036,-2.1531887,1.0357236,-1.2439234,1.5217564,0.82597136,0.60817754,-0.49815628,-1.0270798,-0.6279801,0.4631783,0.14171998,-0.964082,0.39948267,0.94002074,0.70790976,0.057921138,1.2839127,0.58473796,0.37824187,-1.5152451,-0.5860454,-0.6193043
161,-2.0538855,0.32378435,-2.7782354,0.60070443,-0.34244,-0.80209804,-0.29385918,-0.51499623,-0.9301869,-0.021153152,-2.0826583,0.3169994,0.006328842,0.5534405,1.1455158,-0.081414424,1.0798095,0.05198915,-0.51825386,-0.63613737,-1.2788801,-0.15939577,2.324195,1.0076599,-1.1381937,0.5628426,-0.06349457,0.58671707,0.5636175,1.1651332,-0.50882465,-0.71612513,-0.98972154,-0.685944,-0.28928867,-0.22662137,-0.713994,1.4776949,-0.24797246,-1.2047
162,-0.5107931,-2.50446,-1.5712929,0.9514828,-1.3849974,-1.2370778,-2.592187,-1.6121376,-0.43493754,-1.4322746,0.21700725,0.16181841,-0.6310683,1.6708286,-0.1572995,-2.659165,1.4819033,1.9697254,-0.64800054,1.0127276,0.42692843,0.40986145,1.277141,-0.19812128,1.1380742,0.011574222,-1.3926028,0.16879655,1.7086561,-0.17322269,-1.081135,1.2883165,0.13329017,0.8511065,1.471186,-1.7964909,0.95317656,2.4395506,0.8095857,1.9058695
163,1.5711298,0.79112965,0.07767075,0.50642836,1.1478863,1.1116812,2.5422435,1.7508578,0.69923943,0.6815921,-1.4122157,0.9399216,-0.9105229,-0.22976695,2.0956557,-0.10196014,0.9358342,0.12880997,-0.7298006,-0.44168946,1.2379345,0.8265202,0.25693247,1.2986844,0.5258188,0.33274564,-1.0924357,1.492265,-0.81304055,-0.1344512,0.14431508,1.3446591,-1.148414,-0.94674146,0.24023926,0.40233272,0.25681132,0.44237185,0.71769625,1.2479281
164,1.533184,1.6459041,0.26939905,1.0503893,0.5856007,-0.44093704,2.6372385,1.0209866,-0.51363504,0.9870522,0.2083481,-1.0949646,-1.8416601,1.3189249,0.65939444,-1.2543145,-1.1369092,0.51730436,-0.823212,0.20573997,-2.1602473,0.008138594,1.2162044,-0.087249,-1.2181288,-1.4361624,0.26364622,-0.41611484,-0.27408686,0.6917553,1.4176761,0.11012761,0.32925355,-0.9790647,0.41523716,-0.56166774,-0.27976596,0.34463456,0.12514026,1.4770055
165,0.9034511,1.1389747,-0.2078138,0.38814545,0.37730944,0.19842613,1.3828998,-2.8436604,-1.5631436,0.43789577,-1.0106595,-1.6179441,-0.35235286,-0.95071244,-0.6672541,-0.5471747,-1.2984649,1.0243301,-0.43060568,2.6047175,0.91013914,0.7585167,-1.0498695,0.7473063,0.09768214,-0.5238778,0.3464994,0.33678317,-1.7602487,-0.9774257,-0.5648319,0.17754793,2.268133,-1.8054106,0.81001645,-0.79300374,-0.364802,1.4833343,-1.0090876,-2.1673858
166,-0.850096,-0.36523682,-1.0396193,-1.1581271,-2.3465931,0.2878753,-1.5888814,-0.42527938,-1.6037538,-1.0702244,1.3313445,0.8088732,3.0010498,-2.0427108,-0.96554506,-0.03903352,1.1456788,0.23268636,1.1082798,0.9643904,-0.4568285,0.9245839,1.1875999,0.4560608,-2.376695,-0.4908847,-0.039306127,-1.6044875,-0.41680226,-0.95259255,-0.4727081,-0.050524414,0.54104745,0.0028215281,-0.76923215,0.3557224,-0.6077904,-0.40457016,-0.41144633,1.0816288
167,-0.99474835,-0.6856656,-0.20778793,-2.4120727,-1.3234742,-0.050385594,-1.3233,-2.5124927,-1.5765141,0.11986494,1.8417021,-0.002474301,0.5653011,-0.9792235,0.9662532,-0.24244079,0.5832362,-0.26672816,-1.5852475,-1.089263,-0.7710236,0.4617709,0.9325911,-0.99809116,-1.4820935,0.024392813,2.6255698,-1.1769257,-1.8554256,-0.36076722,-1.1442237,-1.3193015,-0.52205604,-0.7989368,1.6508169,1.2110893,0.1083512,1.1393307,2.1108906,1.2774416
168,1.366513,-0.69277155,1.5416439,0.3455912,0.14686352,1.9531298,0.95824987,-0.66128075,1.6351442,2.0351539,1.6688106,-0.39263192,2.3175898,0.36835277,0.037935536,1.6767465,0.13270552,0.6281103,0.22894427,0.36996585,2.2265937,-0.94959736,0.37992293,-0.34392807,0.46161306,-0.9106845,0.5187747,0.9716057,0.46877146,0.6348799,0.6863215,-1.2043421,-2.451842,-0.49618384,-0.70487803,1.4441273,-1.779294,-0.7361365,-1.608891,-0.15467098
169,-3.4506123,0.013093233,-0.9530018,-2.2430015,-0.07355404,-0.6678462,-0.6602905,-0.65788984,-1.3714998,-0.3921191,-0.7547782,-0.4799385,-0.62273216,-0.7368796,-0.5242161,0.71608603,-0.11560387,-2.0528162,-1.1717625,0.9422957,-0.9852959,0.59164625,-1.2741605,-1.4573358,0.34545133,-0.39596084,0.4329312,-0.23885012,-0.8599184,1.1915876,0.969318,0.57140344,-0.5004096,0.13124713,-1.1243234,0.619177,-0.6925731,-0.59894156,-0.2296195,1.1088163
170,-1.8182025,-0.18240392,-1.1502861,-0.47651672,-0.04712236,0.1997441,-0.9296296,-0.3316049,-0.88307685,-0.3361042,-0.48098835,-0.39425874,-0.38862926,-0.12279977,1.0772587,-0.5501057,-0.1338448,-0.6347667,1.5905902,1.452452,-1.2565055,1.3179147,0.9950327,1.3137687,0.26950142,-0.287693,0.6178771,-0.123832025,0.73673743,0.3063007,-0.699325,0.38146028,0.6141399,-0.7151118,-1.1408292,0.7397924,-0.5617617,-0.5056556,-1.221174,-0.9930336
171,0.6650666,-1.1455165,-0.76944685,-0.29661614,-1.056313,0.13842463,-1.9191794,-0.86601275,0.37867284,-0.047013104,1.4685525,-0.17656332,0.03704757,1.9606979,-0.74797076,0.20788346,-0.2150298,-0.1369558,0.06620126,-0.13506128,0.29901552,0.25316325,-0.66706026,0.5680489,-1.3419272,-0.56531423,-0.30180943,-0.1348068,1.6235827,-0.82915074,0.8239369,-0.14149466,-0.18224426,0.22480223,-0.09373698,-0.6687349,-0.13821048,-1.1924818,-1.3659252,-1.4432434
172,2.7129145,0.68448496,0.703485,0.93997395,2.4412599,-0.5106908,-0.15838349,1.3293078,0.22698951,0.3267396,-0.96227247,0.15354563,-0.23084822,0.41427177,0.6033169,-0.8801496,0.551187,0.8411118,0.51487464,-0.010263089,-0.033448257,0.42339092,-0.31357896,0.63533205,-0.797633,0.7629675,-1.1575897,-0.2943684,-1.7148862,-0.13651247,0.8180157,0.6370679,1.3291852,-0.946856,1.1243619,0.8108262,-0.32238117,-1.272671,-0.929716,0.301075
173,-0.49751246,1.7299316,0.9132387,1.6570191,0.02825135,1.7576109,-0.89981616,0.4808088,0.77628756,0.3083756,0.82009035,1.1222987,-0.6230829,0.10124685,-0.5891544,-0.5065087,1.2455616,-0.08411356,-0.92508996,-0.34512988,-0.8661695,-0.5260934,-0.015030925,0.06959577,-2.722667,0.02463882,1.1106728,1.6979976,0.15734674,0.7544929,0.7441442,-1.4592166,0.25404188,0.88740546,0.7290322,0.99176455,0.05605119,-1.1037923,-0.103690885,-0.7194712
174,-2.198217,0.6077844,0.828455,-1.8724254,-0.5307183,-0.90925944,-1.7705002,-1.9297802,-1.2673937,-1.3055023,-0.10893188,0.20826109,2.4273305,0.16024026,-0.94297045,2.179501,1.0160948,0.026048899,-0.5095208,-1.7981253,-0.778827,0.5824405,0.014760098,-1.1685623,-0.8491468,-0.08785603,-1.2967652,2.1810532,-0.27042967,-2.0930822,1.3952417,0.99392116,-1.4947155,1.7789509,-1.4797577,0.8911924,0.3170785,0.29252863,1.366203,-0.84685993
175,1.0792663,2.7935748,1.4446417,0.08834642,1.1699231,1.0833358,1.6634848,0.3890683,2.2856011,1.9488246,-0.64876366,-0.9864194,0.21652968,0.16559513,-0.65633434,-1.2292826,-0.9927849,1.0956489,0.99497116,-0.48492628,0.6992045,0.27417964,-1.2194835,1.1984661,-1.4464369,0.18149208,0.23388529,1.6682776,-0.723722,-0.025717445,0.36974716,-0.5977518,-1.273292,-1.2781956,0.63170964,-0.6580053,-0.8619126,0.08891147,-0.34506786,-0.7092168
